GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0015934	C	large ribosomal subunit	12	355	225	37767	2.7e-06	0.0001	// AT4G37660 // AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT3G04400 // AT2G33370 // AT3G53430 // AT3G24830 // AT1G08360 // AT5G67510 // AT2G37190 
GO:0005622	C	intracellular	130	355	9671	37767	3.4e-06	0.0001	// AT5G14120 // AT1G80840 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT2G39730 // AT2G26000 // AT2G45920 // AT4G15760 // AT5G63010 // AT3G13782 // AT3G11400 // AT1G49840 // AT2G46520 // AT5G11250 // AT4G38950 // AT4G09800 // AT5G45560 // AT2G18700 // AT3G58160 // AT1G55890 // AT3G56300 // AT2G19870 // AT3G62550 // AT3G07790 // AT5G43700 // AT4G39780 // AT1G13350 // AT3G24830 // AT3G14090 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G34970 // AT4G24210 // AT4G37660 // AT1G27770 // AT5G43630 // AT4G36500 // AT2G35530 // AT2G46505 // AT1G73950 // AT1G07770 // AT5G54510 // AT3G46970 // AT1G68920 // AT1G03920 // AT4G14420 // AT1G08360 // AT2G15090 // AT4G05460 // AT3G21250 // AT1G47250 // AT3G59300 // AT4G34870 // AT4G34140 // AT2G37190 // AT5G58430 // AT5G47220 // AT3G52030 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G50040 // AT3G26780 // AT3G61010 // AT3G12260 // AT3G13674 // AT1G27420 // AT3G02080 // AT3G53430 // AT1G10890 // AT3G15210 // AT1G42990 // AT1G27100 // AT4G02970 // AT3G04400 // AT2G33370 // AT1G22190 // AT2G34150 // AT1G75490 // AT1G74260 // AT1G61730 // AT2G38470 // AT4G04925 // AT3G08730 // AT3G06730 // AT5G43970 // AT1G66090 // AT4G38960 // AT5G67510 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT4G31040 // AT2G46830 // AT5G40850 // AT1G74930 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G15510 // AT3G05345 // AT1G60900 // AT3G47348 // AT1G23110 // AT1G77760 // AT5G27850 // AT4G17490 // AT2G34720 // AT2G39840 // AT2G29890 // AT2G39280 // AT1G10940 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0044424	C	intracellular part	126	355	9302	37767	3.6e-06	0.0001	// AT5G14120 // AT1G80840 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT2G39730 // AT2G26000 // AT2G45920 // AT4G15760 // AT5G63010 // AT3G13782 // AT3G11400 // AT1G49840 // AT2G46520 // AT5G11250 // AT4G38950 // AT4G09800 // AT5G45560 // AT2G18700 // AT3G58160 // AT1G55890 // AT3G56300 // AT2G19870 // AT3G62550 // AT3G07790 // AT5G43700 // AT4G39780 // AT1G13350 // AT3G24830 // AT3G14090 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G24210 // AT4G37660 // AT1G27770 // AT5G43630 // AT4G36500 // AT2G35530 // AT2G46505 // AT1G73950 // AT1G07770 // AT5G54510 // AT3G46970 // AT1G68920 // AT1G03920 // AT4G14420 // AT1G08360 // AT2G15090 // AT4G05460 // AT3G21250 // AT1G47250 // AT3G59300 // AT4G34870 // AT2G37190 // AT5G58430 // AT5G47220 // AT3G52030 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G50040 // AT3G26780 // AT3G61010 // AT3G12260 // AT3G13674 // AT1G27420 // AT3G02080 // AT3G53430 // AT1G10890 // AT3G15210 // AT1G42990 // AT1G27100 // AT4G02970 // AT3G04400 // AT2G33370 // AT1G22190 // AT2G34150 // AT1G75490 // AT1G74260 // AT1G61730 // AT2G38470 // AT4G04925 // AT3G08730 // AT3G06730 // AT5G43970 // AT1G66090 // AT5G67510 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G39840 // AT2G46830 // AT5G40850 // AT1G74930 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G10940 // AT3G05345 // AT1G60900 // AT3G47348 // AT1G23110 // AT1G77760 // AT5G27850 // AT4G17490 // AT2G34720 // AT2G29890 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0044445	C	cytosolic part	15	355	360	37767	2.9e-06	0.0001	// AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT4G09800 // AT2G33370 // AT3G02080 // AT3G04400 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT2G37190 
GO:0005840	C	ribosome	18	355	524	37767	4.2e-06	0.00011	// AT4G37660 // AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT4G09800 // AT2G33370 // AT1G57660 // AT2G34520 // AT3G02080 // AT3G04400 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT2G37190 
GO:0030529	C	ribonucleoprotein complex	21	355	703	37767	5.5e-06	0.00012	// AT4G37660 // AT5G27850 // AT5G27770 // AT1G76860 // AT5G60670 // AT4G02970 // AT3G55750 // AT4G09800 // AT2G33370 // AT1G57660 // AT2G34520 // AT3G02080 // AT3G04400 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT3G47348 // AT5G67510 // AT2G37190 
GO:0043232	C	intracellular non-membrane-bounded organelle	25	355	1040	37767	2.7e-05	0.00042	// AT5G60670 // AT3G06730 // AT3G55750 // AT4G25210 // AT2G34520 // AT5G67510 // AT4G37660 // AT5G27770 // AT1G57660 // AT5G52650 // AT1G07770 // AT1G08360 // AT4G38950 // AT4G09800 // AT1G76600 // AT3G58160 // AT3G53430 // AT5G27850 // AT2G29890 // AT3G04400 // AT2G33370 // AT3G24830 // AT3G02080 // AT1G61730 // AT2G37190 
GO:0043228	C	non-membrane-bounded organelle	25	355	1040	37767	2.7e-05	0.00042	// AT5G60670 // AT3G06730 // AT3G55750 // AT4G25210 // AT2G34520 // AT5G67510 // AT4G37660 // AT5G27770 // AT1G57660 // AT5G52650 // AT1G07770 // AT1G08360 // AT4G38950 // AT4G09800 // AT1G76600 // AT3G58160 // AT3G53430 // AT5G27850 // AT2G29890 // AT3G04400 // AT2G33370 // AT3G24830 // AT3G02080 // AT1G61730 // AT2G37190 
GO:0032991	C	macromolecular complex	41	355	2180	37767	2.5e-05	0.00042	// AT3G58160 // AT5G25510 // AT3G52030 // AT1G76860 // AT5G60670 // AT3G55750 // AT5G43970 // AT2G34520 // AT2G30020 // AT5G67510 // AT2G45920 // AT4G24210 // AT4G37660 // AT5G27770 // AT2G39840 // AT5G63010 // AT1G57660 // AT2G46505 // AT3G11400 // AT5G52650 // AT1G07770 // AT3G47348 // AT2G46520 // AT3G12260 // AT1G08360 // AT4G38950 // AT4G09800 // AT3G02080 // AT3G53430 // AT5G27850 // AT2G24240 // AT1G47250 // AT3G14090 // AT4G02970 // AT3G04400 // AT2G33370 // AT2G34150 // AT2G34720 // AT3G24830 // AT5G58430 // AT2G37190 
GO:0005737	C	cytoplasm	96	355	6822	37767	2.1e-05	0.00042	// AT5G14120 // AT5G60670 // AT5G54510 // AT3G55750 // AT4G25210 // AT4G36500 // AT2G26000 // AT4G15760 // AT3G13782 // AT3G11400 // AT1G49840 // AT2G46520 // AT5G11250 // AT4G09800 // AT5G45560 // AT1G55890 // AT3G56300 // AT2G19870 // AT3G07790 // AT1G13350 // AT3G24830 // AT3G14090 // AT1G72520 // AT1G03930 // AT4G24570 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G37660 // AT1G27770 // AT2G39730 // AT2G35530 // AT2G46505 // AT1G07770 // AT3G46970 // AT1G03920 // AT4G14420 // AT1G08360 // AT4G05460 // AT3G21250 // AT3G59300 // AT4G34870 // AT2G37190 // AT5G58430 // AT5G26240 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT3G22970 // AT1G50040 // AT3G26780 // AT3G61010 // AT3G12260 // AT3G13674 // AT1G27420 // AT3G02080 // AT3G53430 // AT1G10890 // AT1G42990 // AT1G27100 // AT4G02970 // AT3G04400 // AT2G33370 // AT2G15090 // AT2G34150 // AT1G74260 // AT1G61730 // AT4G04925 // AT3G08730 // AT3G06730 // AT5G43970 // AT1G66090 // AT5G67510 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G39840 // AT1G73950 // AT5G40850 // AT1G23110 // AT1G57660 // AT1G09070 // AT5G52650 // AT3G62550 // AT3G05345 // AT1G77760 // AT5G27850 // AT2G18700 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0044464	C	cell part	181	355	15217	37767	3.2e-05	0.00044	// AT5G14120 // AT5G40850 // AT1G80840 // AT5G60670 // AT3G53430 // AT3G55750 // AT4G25210 // AT3G53810 // AT4G12680 // AT1G67600 // AT2G45920 // AT3G21250 // AT5G63010 // AT1G33610 // AT3G14240 // AT3G13782 // AT3G11400 // AT2G28120 // AT1G49840 // AT4G37250 // AT2G46520 // AT1G22890 // AT2G39730 // AT5G11250 // AT1G66180 // AT4G38950 // AT4G09800 // AT5G45560 // AT3G19030 // AT2G18700 // AT3G58160 // AT5G54145 // AT1G55890 // AT3G56300 // AT2G19870 // AT3G62550 // AT2G34510 // AT3G07790 // AT5G43700 // AT3G52400 // AT4G39780 // AT3G47800 // AT5G03800 // AT1G13350 // AT3G24830 // AT3G14090 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT1G05575 // AT5G53010 // AT2G34520 // AT5G49950 // AT4G34970 // AT1G80210 // AT4G24210 // AT4G37660 // AT1G27770 // AT5G43630 // AT4G36500 // AT2G35530 // AT2G46505 // AT5G48380 // AT1G73950 // AT1G07770 // AT5G54510 // AT3G46970 // AT1G68920 // AT1G03920 // AT5G20230 // AT4G14420 // AT1G08360 // AT2G15090 // AT2G41410 // AT4G05460 // AT3G16090 // AT2G26000 // AT5G37690 // AT5G48740 // AT4G15760 // AT1G47250 // AT3G59300 // AT4G34870 // AT4G34140 // AT2G15880 // AT2G37190 // AT5G58430 // AT5G47220 // AT3G52030 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT5G11740 // AT2G30020 // AT5G18640 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G22500 // AT1G50040 // AT2G30230 // AT3G26780 // AT3G61010 // AT1G67300 // AT1G07135 // AT3G12260 // AT5G64260 // AT3G13674 // AT2G46830 // AT5G43970 // AT4G02120 // AT3G02080 // AT4G24570 // AT1G10890 // AT3G15210 // AT1G42990 // AT2G24240 // AT1G27100 // AT4G02970 // AT3G04400 // AT2G33370 // AT1G65295 // AT1G22190 // AT2G34150 // AT1G75490 // AT1G74260 // AT5G06320 // AT5G49770 // AT1G61730 // AT2G38470 // AT4G04925 // AT3G08730 // AT3G06730 // AT3G44670 // AT1G66090 // AT2G23810 // AT4G38960 // AT5G67510 // AT3G25210 // AT4G11800 // AT1G72940 // AT5G27770 // AT4G32020 // AT4G31040 // AT4G25835 // AT1G53780 // AT1G74930 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G15510 // AT4G11521 // AT3G05345 // AT4G19520 // AT5G58980 // AT1G60900 // AT3G47348 // AT3G19680 // AT1G23110 // AT3G13760 // AT5G52050 // AT1G63860 // AT1G77760 // AT5G27850 // AT4G17490 // AT1G27420 // AT2G34720 // AT2G39840 // AT2G29890 // AT2G39280 // AT1G10940 // AT5G02180 // AT5G39980 // AT1G57990 // AT3G15630 
GO:0005623	C	cell	181	355	15217	37767	3.2e-05	0.00044	// AT5G14120 // AT5G40850 // AT1G80840 // AT5G60670 // AT3G53430 // AT3G55750 // AT4G25210 // AT3G53810 // AT4G12680 // AT1G67600 // AT2G45920 // AT3G21250 // AT5G63010 // AT1G33610 // AT3G14240 // AT3G13782 // AT3G11400 // AT2G28120 // AT1G49840 // AT4G37250 // AT2G46520 // AT1G22890 // AT2G39730 // AT5G11250 // AT1G66180 // AT4G38950 // AT4G09800 // AT5G45560 // AT3G19030 // AT2G18700 // AT3G58160 // AT5G54145 // AT1G55890 // AT3G56300 // AT2G19870 // AT3G62550 // AT2G34510 // AT3G07790 // AT5G43700 // AT3G52400 // AT4G39780 // AT3G47800 // AT5G03800 // AT1G13350 // AT3G24830 // AT3G14090 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT1G05575 // AT5G53010 // AT2G34520 // AT5G49950 // AT4G34970 // AT1G80210 // AT4G24210 // AT4G37660 // AT1G27770 // AT5G43630 // AT4G36500 // AT2G35530 // AT2G46505 // AT5G48380 // AT1G73950 // AT1G07770 // AT5G54510 // AT3G46970 // AT1G68920 // AT1G03920 // AT5G20230 // AT4G14420 // AT1G08360 // AT2G15090 // AT2G41410 // AT4G05460 // AT3G16090 // AT2G26000 // AT5G37690 // AT5G48740 // AT4G15760 // AT1G47250 // AT3G59300 // AT4G34870 // AT4G34140 // AT2G15880 // AT2G37190 // AT5G58430 // AT5G47220 // AT3G52030 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT5G11740 // AT2G30020 // AT5G18640 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G22500 // AT1G50040 // AT2G30230 // AT3G26780 // AT3G61010 // AT1G67300 // AT1G07135 // AT3G12260 // AT5G64260 // AT3G13674 // AT2G46830 // AT5G43970 // AT4G02120 // AT3G02080 // AT4G24570 // AT1G10890 // AT3G15210 // AT1G42990 // AT2G24240 // AT1G27100 // AT4G02970 // AT3G04400 // AT2G33370 // AT1G65295 // AT1G22190 // AT2G34150 // AT1G75490 // AT1G74260 // AT5G06320 // AT5G49770 // AT1G61730 // AT2G38470 // AT4G04925 // AT3G08730 // AT3G06730 // AT3G44670 // AT1G66090 // AT2G23810 // AT4G38960 // AT5G67510 // AT3G25210 // AT4G11800 // AT1G72940 // AT5G27770 // AT4G32020 // AT4G31040 // AT4G25835 // AT1G53780 // AT1G74930 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G15510 // AT4G11521 // AT3G05345 // AT4G19520 // AT5G58980 // AT1G60900 // AT3G47348 // AT3G19680 // AT1G23110 // AT3G13760 // AT5G52050 // AT1G63860 // AT1G77760 // AT5G27850 // AT4G17490 // AT1G27420 // AT2G34720 // AT2G39840 // AT2G29890 // AT2G39280 // AT1G10940 // AT5G02180 // AT5G39980 // AT1G57990 // AT3G15630 
GO:0044444	C	cytoplasmic part	88	355	6289	37767	6.6e-05	0.00083	// AT5G14120 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT4G36500 // AT2G26000 // AT4G15760 // AT3G11400 // AT1G49840 // AT5G11250 // AT4G09800 // AT5G45560 // AT1G55890 // AT3G07790 // AT3G24830 // AT3G14090 // AT1G72520 // AT3G46970 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G37660 // AT1G27770 // AT2G39730 // AT2G35530 // AT2G46505 // AT1G07770 // AT2G19870 // AT1G03920 // AT4G14420 // AT1G08360 // AT4G05460 // AT3G21250 // AT3G59300 // AT4G34870 // AT2G37190 // AT5G58430 // AT5G26240 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT3G22970 // AT1G50040 // AT3G26780 // AT3G12260 // AT5G43970 // AT1G27420 // AT3G02080 // AT3G53430 // AT1G10890 // AT1G42990 // AT1G27100 // AT4G02970 // AT3G04400 // AT2G33370 // AT2G15090 // AT2G34150 // AT1G74260 // AT1G61730 // AT4G04925 // AT3G06730 // AT3G13674 // AT1G66090 // AT5G67510 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G39840 // AT1G73950 // AT5G40850 // AT1G23110 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G15510 // AT3G05345 // AT1G77760 // AT5G27850 // AT2G18700 // AT4G31040 // AT3G62550 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0043229	C	intracellular organelle	107	355	8149	37767	0.00011	0.0013	// AT5G14120 // AT1G80840 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT2G39730 // AT2G26000 // AT4G15760 // AT3G13782 // AT1G49840 // AT2G46520 // AT5G11250 // AT4G38950 // AT4G09800 // AT5G45560 // AT2G18700 // AT3G58160 // AT1G55890 // AT3G62550 // AT3G07790 // AT5G43700 // AT4G39780 // AT1G13350 // AT3G24830 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G24210 // AT4G37660 // AT1G27770 // AT5G43630 // AT4G36500 // AT2G35530 // AT2G46505 // AT1G07770 // AT2G19870 // AT1G68920 // AT4G14420 // AT1G08360 // AT1G22190 // AT4G05460 // AT3G21250 // AT3G59300 // AT1G73950 // AT2G37190 // AT5G47220 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G50040 // AT3G26780 // AT3G12260 // AT3G13674 // AT1G27420 // AT3G02080 // AT3G53430 // AT1G10890 // AT3G15210 // AT1G42990 // AT1G27100 // AT3G04400 // AT2G33370 // AT2G15090 // AT1G75490 // AT1G74260 // AT1G61730 // AT2G38470 // AT4G04925 // AT3G06730 // AT5G43970 // AT1G66090 // AT5G67510 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G46830 // AT5G40850 // AT1G74930 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G10940 // AT3G05345 // AT1G60900 // AT1G23110 // AT5G27850 // AT4G17490 // AT2G34720 // AT2G29890 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0043226	C	organelle	107	355	8155	37767	0.00011	0.0013	// AT5G14120 // AT1G80840 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT2G39730 // AT2G26000 // AT4G15760 // AT3G13782 // AT1G49840 // AT2G46520 // AT5G11250 // AT4G38950 // AT4G09800 // AT5G45560 // AT2G18700 // AT3G58160 // AT1G55890 // AT3G62550 // AT3G07790 // AT5G43700 // AT4G39780 // AT1G13350 // AT3G24830 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G24210 // AT4G37660 // AT1G27770 // AT5G43630 // AT4G36500 // AT2G35530 // AT2G46505 // AT1G07770 // AT2G19870 // AT1G68920 // AT4G14420 // AT1G08360 // AT1G22190 // AT4G05460 // AT3G21250 // AT3G59300 // AT1G73950 // AT2G37190 // AT5G47220 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G50040 // AT3G26780 // AT3G12260 // AT3G13674 // AT1G27420 // AT3G02080 // AT3G53430 // AT1G10890 // AT3G15210 // AT1G42990 // AT1G27100 // AT3G04400 // AT2G33370 // AT2G15090 // AT1G75490 // AT1G74260 // AT1G61730 // AT2G38470 // AT4G04925 // AT3G06730 // AT5G43970 // AT1G66090 // AT5G67510 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G46830 // AT5G40850 // AT1G74930 // AT1G57660 // AT1G09070 // AT5G52650 // AT1G10940 // AT3G05345 // AT1G60900 // AT1G23110 // AT5G27850 // AT4G17490 // AT2G34720 // AT2G29890 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0005829	C	cytosol	21	355	912	37767	0.00021	0.0022	// AT3G46970 // AT1G03920 // AT1G77760 // AT5G27850 // AT5G27770 // AT5G60670 // AT3G55750 // AT4G09800 // AT2G33370 // AT2G37190 // AT3G04400 // AT4G34870 // AT3G02080 // AT3G26780 // AT5G52650 // AT3G53430 // AT3G24830 // AT1G08360 // AT1G07770 // AT5G67510 // AT1G61730 
GO:0043231	C	intracellular membrane-bounded organelle	92	355	7615	37767	0.0053	0.053	// AT5G14120 // AT1G80840 // AT4G25210 // AT4G36500 // AT2G26000 // AT4G15760 // AT3G13782 // AT1G49840 // AT2G46520 // AT5G11250 // AT5G45560 // AT2G18700 // AT1G55890 // AT3G62550 // AT3G07790 // AT5G43700 // AT4G39780 // AT1G13350 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G24210 // AT1G27770 // AT5G43630 // AT2G39730 // AT2G35530 // AT2G46505 // AT1G07770 // AT2G19870 // AT1G68920 // AT4G14420 // AT1G22190 // AT4G05460 // AT3G21250 // AT3G59300 // AT1G73950 // AT1G61730 // AT5G47220 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G50040 // AT3G26780 // AT3G12260 // AT5G43970 // AT1G27420 // AT4G24570 // AT1G10890 // AT3G15210 // AT1G42990 // AT1G27100 // AT2G33370 // AT2G15090 // AT1G75490 // AT1G74260 // AT2G37190 // AT2G38470 // AT4G04925 // AT3G06730 // AT3G13674 // AT1G66090 // AT1G23110 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G46830 // AT5G40850 // AT1G74930 // AT1G09070 // AT1G10940 // AT3G05345 // AT1G60900 // AT5G27850 // AT4G17490 // AT2G34720 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0043227	C	membrane-bounded organelle	92	355	7622	37767	0.0055	0.053	// AT5G14120 // AT1G80840 // AT4G25210 // AT4G36500 // AT2G26000 // AT4G15760 // AT3G13782 // AT1G49840 // AT2G46520 // AT5G11250 // AT5G45560 // AT2G18700 // AT1G55890 // AT3G62550 // AT3G07790 // AT5G43700 // AT4G39780 // AT1G13350 // AT1G72520 // AT1G03930 // AT5G25510 // AT4G17910 // AT2G34520 // AT4G24210 // AT1G27770 // AT5G43630 // AT2G39730 // AT2G35530 // AT2G46505 // AT1G07770 // AT2G19870 // AT1G68920 // AT4G14420 // AT1G22190 // AT4G05460 // AT3G21250 // AT3G59300 // AT1G73950 // AT1G61730 // AT5G47220 // AT5G26240 // AT3G19670 // AT4G38350 // AT5G57960 // AT2G30020 // AT1G73170 // AT1G59870 // AT1G76600 // AT4G32800 // AT3G22970 // AT5G67300 // AT1G76860 // AT1G50040 // AT3G26780 // AT3G12260 // AT5G43970 // AT1G27420 // AT4G24570 // AT1G10890 // AT3G15210 // AT1G42990 // AT1G27100 // AT2G33370 // AT2G15090 // AT1G75490 // AT1G74260 // AT2G37190 // AT2G38470 // AT4G04925 // AT3G06730 // AT3G13674 // AT1G66090 // AT1G23110 // AT3G25210 // AT4G11800 // AT5G27770 // AT4G32020 // AT2G46830 // AT5G40850 // AT1G74930 // AT1G09070 // AT1G10940 // AT3G05345 // AT1G60900 // AT5G27850 // AT4G17490 // AT2G34720 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT3G15630 
GO:0031224	C	intrinsic to membrane	15	355	806	37767	0.011	0.1	// AT1G07135 // AT1G63860 // AT1G72940 // AT5G20230 // AT2G24240 // AT4G17910 // AT3G44670 // AT1G66090 // AT4G31040 // AT1G67300 // AT5G11740 // AT4G19520 // AT5G11250 // AT2G34510 // AT2G46520 
GO:0005773	C	vacuole	9	355	383	37767	0.012	0.1	// AT5G14120 // AT5G27850 // AT3G21250 // AT1G73950 // AT1G27100 // AT3G62550 // AT4G38350 // AT1G09070 // AT2G37190 
GO:0005730	C	nucleolus	6	355	209	37767	0.016	0.13	// AT1G76600 // AT5G27770 // AT4G25210 // AT2G33370 // AT2G37190 // AT1G61730 
GO:0009507	C	chloroplast	37	355	2740	37767	0.018	0.15	// AT5G25510 // AT3G06730 // AT4G25210 // AT1G66090 // AT2G30020 // AT2G26000 // AT1G73170 // AT1G23110 // AT3G25210 // AT1G59870 // AT2G37190 // AT3G22970 // AT1G27770 // AT5G40850 // AT2G39730 // AT2G35530 // AT1G50040 // AT1G49840 // AT2G19870 // AT3G05345 // AT5G11250 // AT3G13674 // AT4G05460 // AT1G27420 // AT1G10890 // AT5G57960 // AT3G07790 // AT1G74260 // AT4G32020 // AT3G59300 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT1G61730 // AT1G72520 // AT3G15630 
GO:0015935	C	small ribosomal subunit	5	355	164	37767	0.021	0.17	// AT1G07770 // AT2G34520 // AT3G02080 // AT4G09800 // AT5G52650 
GO:0044422	C	organelle part	34	355	2562	37767	0.029	0.2	// AT3G58160 // AT5G26240 // AT4G17910 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT2G34520 // AT5G67510 // AT4G37660 // AT5G27770 // AT3G21250 // AT1G27770 // AT2G39730 // AT2G46505 // AT5G52650 // AT1G07770 // AT2G46520 // AT1G08360 // AT4G38950 // AT4G09800 // AT5G43970 // AT1G76600 // AT3G02080 // AT3G53430 // AT3G15210 // AT1G42990 // AT5G27850 // AT2G34720 // AT3G04400 // AT2G33370 // AT3G24830 // AT2G37190 // AT1G61730 
GO:0031981	C	nuclear lumen	8	355	374	37767	0.028	0.2	// AT1G76600 // AT5G27770 // AT2G34720 // AT4G25210 // AT2G33370 // AT2G37190 // AT3G15210 // AT1G61730 
GO:0044446	C	intracellular organelle part	34	355	2561	37767	0.028	0.2	// AT3G58160 // AT5G26240 // AT4G17910 // AT5G60670 // AT4G24570 // AT3G55750 // AT4G25210 // AT2G34520 // AT5G67510 // AT4G37660 // AT5G27770 // AT3G21250 // AT1G27770 // AT2G39730 // AT2G46505 // AT5G52650 // AT1G07770 // AT2G46520 // AT1G08360 // AT4G38950 // AT4G09800 // AT5G43970 // AT1G76600 // AT3G02080 // AT3G53430 // AT3G15210 // AT1G42990 // AT5G27850 // AT2G34720 // AT3G04400 // AT2G33370 // AT3G24830 // AT2G37190 // AT1G61730 
GO:0009536	C	plastid	38	355	2965	37767	0.034	0.23	// AT5G25510 // AT3G06730 // AT4G25210 // AT1G66090 // AT2G30020 // AT2G26000 // AT1G73170 // AT1G23110 // AT3G25210 // AT1G59870 // AT2G37190 // AT3G22970 // AT1G27770 // AT5G40850 // AT2G39730 // AT2G35530 // AT1G50040 // AT1G49840 // AT2G19870 // AT3G05345 // AT5G11250 // AT3G13674 // AT5G43970 // AT4G05460 // AT1G27420 // AT1G10890 // AT5G57960 // AT3G07790 // AT1G74260 // AT4G32020 // AT3G59300 // AT4G31040 // AT1G15510 // AT5G02180 // AT5G39980 // AT1G61730 // AT1G72520 // AT3G15630 
GO:0043234	C	protein complex	20	355	1443	37767	0.058	0.37	// AT3G12260 // AT4G24210 // AT5G25510 // AT3G52030 // AT2G30020 // AT2G24240 // AT5G63010 // AT5G58430 // AT2G39840 // AT4G38950 // AT5G43970 // AT2G46505 // AT3G11400 // AT1G47250 // AT2G34150 // AT2G34720 // AT3G58160 // AT3G14090 // AT2G46520 // AT2G45920 
GO:0044425	C	membrane part	19	355	1360	37767	0.059	0.37	// AT1G42990 // AT1G63860 // AT1G72940 // AT5G20230 // AT4G19520 // AT2G24240 // AT5G43970 // AT4G17910 // AT3G44670 // AT3G12260 // AT1G66090 // AT4G31040 // AT1G67300 // AT5G11740 // AT1G07135 // AT2G46505 // AT5G11250 // AT2G34510 // AT2G46520 
